age,job,marital,education,balance,housing,loan,deposit,customer_segment,segment_name,estimated_clv,risk_score,campaign_cost,campaign_roi
58,management,married,tertiary,3228,no,no,no,1,Mature_Investors,64.56,0.0,100,-100.0
30,services,married,secondary,80,yes,no,no,1,Mature_Investors,1.6,0.0,100,-100.0
52,blue-collar,divorced,primary,2800,no,no,no,1,Mature_Investors,56.0,0.0,50,-100.0
30,technician,single,tertiary,10,no,no,no,2,Budget_Conscious,0.2,0.0,400,-100.0
52,blue-collar,married,secondary,331,no,no,no,1,Mature_Investors,6.62,0.0,200,-100.0
34,entrepreneur,married,secondary,223,no,yes,no,1,Mature_Investors,4.46,30.0,300,-100.0
33,blue-collar,married,primary,0,no,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
34,admin.,married,tertiary,35,yes,no,no,1,Mature_Investors,0.7000000000000001,0.0,50,-100.0
23,admin.,married,secondary,299,yes,no,no,1,Mature_Investors,5.98,0.0,50,-100.0
37,blue-collar,married,primary,240,yes,no,no,1,Mature_Investors,4.8,0.0,50,-100.0
59,management,married,unknown,3534,no,no,no,1,Mature_Investors,70.68,0.0,200,-100.0
42,management,married,tertiary,223,no,no,no,1,Mature_Investors,4.46,0.0,300,-100.0
50,admin.,divorced,secondary,-194,yes,no,no,1,Mature_Investors,-3.88,30.0,100,-100.0
41,technician,divorced,secondary,1545,no,yes,no,1,Mature_Investors,30.900000000000002,30.0,100,-100.0
34,technician,single,secondary,440,yes,no,no,1,Mature_Investors,8.8,0.0,100,-100.0
57,management,married,primary,2538,no,yes,no,1,Mature_Investors,50.76,30.0,100,-100.0
52,services,married,unknown,337,yes,no,no,1,Mature_Investors,6.74,0.0,150,-100.0
61,retired,married,unknown,-492,no,yes,no,1,Mature_Investors,-9.84,60.0,50,-100.0
31,technician,single,tertiary,53,no,no,no,1,Mature_Investors,1.06,0.0,100,-100.0
27,student,single,secondary,91,no,no,no,1,Mature_Investors,1.82,0.0,300,-100.0
48,blue-collar,single,primary,316,no,no,no,1,Mature_Investors,6.32,0.0,100,-100.0
27,management,single,unknown,3196,no,no,no,1,Mature_Investors,63.92,0.0,100,-100.0
37,blue-collar,married,secondary,2697,yes,no,no,1,Mature_Investors,53.94,0.0,50,-100.0
28,student,single,tertiary,3,no,no,no,1,Mature_Investors,0.06,0.0,100,-100.0
34,services,married,secondary,244,no,no,no,1,Mature_Investors,4.88,0.0,100,-100.0
42,services,single,unknown,410,no,no,no,1,Mature_Investors,8.2,0.0,100,-100.0
39,admin.,married,secondary,159,no,no,no,1,Mature_Investors,3.18,0.0,50,-100.0
30,management,married,tertiary,6432,yes,no,no,1,Mature_Investors,128.64000000000001,0.0,100,-100.0
35,blue-collar,married,secondary,-701,yes,yes,no,1,Mature_Investors,-14.02,60.0,150,-100.0
43,housemaid,single,primary,24,no,no,no,1,Mature_Investors,0.48,0.0,100,-100.0
33,management,married,tertiary,296,no,no,no,1,Mature_Investors,5.92,0.0,100,-100.0
24,blue-collar,single,secondary,1,yes,no,no,1,Mature_Investors,0.02,0.0,100,-100.0
39,technician,married,secondary,1965,yes,no,no,1,Mature_Investors,39.300000000000004,0.0,50,-100.0
27,technician,single,tertiary,501,no,yes,no,1,Mature_Investors,10.02,30.0,200,-100.0
50,blue-collar,married,secondary,3558,no,no,no,2,Budget_Conscious,71.16,0.0,500,-100.0
30,blue-collar,married,secondary,177,yes,no,no,1,Mature_Investors,3.54,0.0,100,-100.0
52,technician,divorced,secondary,204,no,no,no,1,Mature_Investors,4.08,0.0,100,-100.0
30,admin.,married,secondary,46,yes,no,no,1,Mature_Investors,0.92,0.0,100,-100.0
35,technician,divorced,secondary,2047,yes,no,no,1,Mature_Investors,40.94,0.0,50,-100.0
36,admin.,single,secondary,810,yes,no,no,1,Mature_Investors,16.2,0.0,50,-100.0
39,management,single,tertiary,1914,no,no,no,1,Mature_Investors,38.28,0.0,200,-100.0
43,admin.,single,secondary,56831,no,no,no,3,Premium_Clients,1136.6200000000001,0.0,50,-100.0
43,admin.,single,secondary,386,no,no,no,1,Mature_Investors,7.72,0.0,50,-100.0
46,admin.,married,primary,469,yes,no,no,1,Mature_Investors,9.38,0.0,50,-100.0
33,admin.,married,tertiary,69,no,yes,no,1,Mature_Investors,1.3800000000000001,30.0,100,-100.0
56,entrepreneur,married,tertiary,-124,yes,no,no,1,Mature_Investors,-2.48,30.0,250,-100.0
60,retired,married,primary,600,no,no,no,1,Mature_Investors,12.0,0.0,300,-100.0
48,management,married,tertiary,3842,no,no,no,1,Mature_Investors,76.84,0.0,50,-100.0
31,blue-collar,married,secondary,-720,yes,yes,no,1,Mature_Investors,-14.4,60.0,100,-100.0
36,blue-collar,single,secondary,1127,yes,no,no,1,Mature_Investors,22.54,0.0,50,-100.0
24,student,single,secondary,423,yes,no,no,1,Mature_Investors,8.46,0.0,150,-100.0
27,blue-collar,married,secondary,-59,no,yes,no,1,Mature_Investors,-1.18,60.0,150,-100.0
36,admin.,married,secondary,0,yes,yes,no,1,Mature_Investors,0.0,30.0,50,-100.0
29,technician,married,tertiary,1489,yes,no,no,1,Mature_Investors,29.78,0.0,50,-100.0
42,self-employed,married,secondary,0,no,no,no,1,Mature_Investors,0.0,0.0,200,-100.0
44,management,married,tertiary,1451,yes,no,no,1,Mature_Investors,29.02,0.0,350,-100.0
42,blue-collar,married,unknown,452,yes,no,no,1,Mature_Investors,9.040000000000001,0.0,100,-100.0
39,entrepreneur,married,secondary,283,yes,no,no,1,Mature_Investors,5.66,0.0,100,-100.0
45,management,single,tertiary,16,no,no,no,1,Mature_Investors,0.32,0.0,100,-100.0
36,blue-collar,married,primary,973,yes,yes,no,1,Mature_Investors,19.46,30.0,50,-100.0
34,blue-collar,married,secondary,1257,yes,no,no,1,Mature_Investors,25.14,0.0,350,-100.0
43,technician,married,secondary,-1701,yes,no,no,1,Mature_Investors,-34.02,30.0,50,-100.0
32,blue-collar,single,secondary,567,yes,no,no,1,Mature_Investors,11.34,0.0,100,-100.0
38,technician,married,tertiary,-1,no,no,no,1,Mature_Investors,-0.02,30.0,200,-100.0
29,blue-collar,married,secondary,3310,no,no,no,1,Mature_Investors,66.2,0.0,50,-100.0
28,blue-collar,married,primary,115,yes,no,no,1,Mature_Investors,2.3000000000000003,0.0,200,-100.0
33,management,single,tertiary,321,no,no,no,1,Mature_Investors,6.42,0.0,100,-100.0
43,admin.,married,secondary,71,no,no,no,1,Mature_Investors,1.42,0.0,250,-100.0
42,unemployed,divorced,secondary,759,no,no,no,1,Mature_Investors,15.18,0.0,50,-100.0
33,management,married,tertiary,23,yes,yes,no,1,Mature_Investors,0.46,30.0,50,-100.0
32,technician,single,secondary,3297,no,no,no,1,Mature_Investors,65.94,0.0,100,-100.0
42,housemaid,single,secondary,578,no,no,no,1,Mature_Investors,11.56,0.0,50,-100.0
42,housemaid,married,primary,4279,yes,no,no,1,Mature_Investors,85.58,0.0,50,-100.0
29,blue-collar,single,secondary,234,yes,no,no,1,Mature_Investors,4.68,0.0,50,-100.0
27,management,single,tertiary,1137,yes,no,no,1,Mature_Investors,22.740000000000002,0.0,50,-100.0
38,management,single,tertiary,8669,yes,no,no,1,Mature_Investors,173.38,0.0,150,-100.0
45,entrepreneur,married,primary,488,yes,no,no,2,Budget_Conscious,9.76,0.0,550,-100.0
32,management,single,tertiary,1077,no,no,no,1,Mature_Investors,21.54,0.0,50,-100.0
33,technician,married,secondary,4790,yes,no,no,1,Mature_Investors,95.8,0.0,50,-100.0
48,technician,married,secondary,256,yes,no,no,1,Mature_Investors,5.12,0.0,200,-100.0
53,blue-collar,married,secondary,974,yes,no,no,1,Mature_Investors,19.48,0.0,100,-100.0
23,technician,single,unknown,231,yes,no,no,1,Mature_Investors,4.62,0.0,150,-100.0
41,blue-collar,married,secondary,196,yes,no,no,1,Mature_Investors,3.92,0.0,50,-100.0
41,admin.,single,secondary,2002,yes,no,no,1,Mature_Investors,40.04,0.0,100,-100.0
50,services,married,tertiary,218,yes,no,no,1,Mature_Investors,4.36,0.0,100,-100.0
28,blue-collar,single,secondary,1011,yes,no,no,1,Mature_Investors,20.22,0.0,150,-100.0
54,retired,divorced,secondary,2761,no,no,no,1,Mature_Investors,55.22,0.0,50,-100.0
38,services,divorced,primary,92,yes,yes,no,1,Mature_Investors,1.84,30.0,150,-100.0
27,self-employed,married,tertiary,10005,yes,no,no,1,Mature_Investors,200.1,0.0,150,-100.0
54,management,married,tertiary,1168,no,no,no,1,Mature_Investors,23.36,0.0,250,-100.0
28,services,single,secondary,168,yes,no,no,1,Mature_Investors,3.36,0.0,50,-100.0
32,technician,single,tertiary,1710,yes,no,no,1,Mature_Investors,34.2,0.0,50,-100.0
39,services,married,secondary,207,no,no,no,1,Mature_Investors,4.14,0.0,100,-100.0
29,technician,single,secondary,18,no,no,no,1,Mature_Investors,0.36,0.0,150,-100.0
46,admin.,single,unknown,306,yes,no,no,1,Mature_Investors,6.12,0.0,250,-100.0
37,entrepreneur,married,primary,8,yes,yes,no,1,Mature_Investors,0.16,30.0,50,-100.0
30,management,married,tertiary,-250,yes,no,no,1,Mature_Investors,-5.0,30.0,300,-100.0
41,blue-collar,married,secondary,449,yes,yes,no,1,Mature_Investors,8.98,30.0,100,-100.0
39,unemployed,married,secondary,1654,no,no,no,1,Mature_Investors,33.08,0.0,300,-100.0
38,blue-collar,married,primary,714,yes,no,no,1,Mature_Investors,14.280000000000001,0.0,150,-100.0
55,management,single,tertiary,1498,no,no,no,1,Mature_Investors,29.96,0.0,250,-100.0
29,services,single,secondary,695,no,no,no,1,Mature_Investors,13.9,0.0,50,-100.0
36,technician,single,secondary,-15,yes,no,no,1,Mature_Investors,-0.3,30.0,150,-100.0
60,blue-collar,married,primary,14,yes,yes,no,1,Mature_Investors,0.28,30.0,200,-100.0
43,services,divorced,secondary,-287,yes,no,no,1,Mature_Investors,-5.74,30.0,200,-100.0
45,blue-collar,married,primary,0,yes,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
36,management,divorced,tertiary,-978,yes,no,no,1,Mature_Investors,-19.56,30.0,150,-100.0
53,blue-collar,married,secondary,0,yes,no,no,1,Mature_Investors,0.0,0.0,100,-100.0
41,self-employed,married,secondary,20,no,no,no,1,Mature_Investors,0.4,0.0,50,-100.0
51,blue-collar,married,secondary,700,no,no,no,1,Mature_Investors,14.0,0.0,200,-100.0
34,blue-collar,married,secondary,-58,yes,yes,no,1,Mature_Investors,-1.16,60.0,100,-100.0
29,management,single,tertiary,841,no,no,no,1,Mature_Investors,16.82,0.0,50,-100.0
35,self-employed,single,secondary,951,yes,no,no,1,Mature_Investors,19.02,0.0,100,-100.0
40,management,married,tertiary,-63,no,yes,no,1,Mature_Investors,-1.26,60.0,50,-100.0
26,student,single,tertiary,641,yes,no,no,1,Mature_Investors,12.82,0.0,50,-100.0
32,technician,single,tertiary,195,yes,no,no,1,Mature_Investors,3.9,0.0,100,-100.0
31,technician,married,tertiary,11,no,no,no,1,Mature_Investors,0.22,0.0,100,-100.0
39,management,single,secondary,120,no,no,no,1,Mature_Investors,2.4,0.0,50,-100.0
30,technician,married,secondary,450,no,yes,no,1,Mature_Investors,9.0,30.0,200,-100.0
40,technician,married,secondary,8379,no,no,no,1,Mature_Investors,167.58,0.0,300,-100.0
32,blue-collar,married,primary,206,yes,no,no,1,Mature_Investors,4.12,0.0,100,-100.0
46,admin.,single,secondary,1544,yes,no,no,1,Mature_Investors,30.88,0.0,50,-100.0
41,technician,married,secondary,2990,yes,no,no,1,Mature_Investors,59.800000000000004,0.0,150,-100.0
35,entrepreneur,single,secondary,866,yes,no,no,1,Mature_Investors,17.32,0.0,50,-100.0
40,unemployed,single,secondary,1744,yes,no,no,2,Budget_Conscious,34.88,0.0,550,-100.0
58,management,married,secondary,-382,no,no,no,1,Mature_Investors,-7.640000000000001,30.0,200,-100.0
48,blue-collar,married,primary,214,yes,yes,no,1,Mature_Investors,4.28,30.0,50,-100.0
37,technician,single,tertiary,147,no,no,no,1,Mature_Investors,2.94,0.0,100,-100.0
59,management,divorced,tertiary,81,no,no,no,1,Mature_Investors,1.62,0.0,50,-100.0
33,blue-collar,married,secondary,202,yes,no,no,1,Mature_Investors,4.04,0.0,50,-100.0
36,admin.,married,secondary,1314,yes,no,no,1,Mature_Investors,26.28,0.0,150,-100.0
40,blue-collar,married,secondary,-60,yes,no,no,1,Mature_Investors,-1.2,30.0,50,-100.0
53,admin.,single,primary,0,yes,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
32,admin.,divorced,secondary,-331,yes,yes,no,1,Mature_Investors,-6.62,60.0,150,-100.0
32,blue-collar,married,primary,1504,yes,no,no,1,Mature_Investors,30.080000000000002,0.0,100,-100.0
43,services,divorced,unknown,2363,yes,no,no,1,Mature_Investors,47.26,0.0,50,-100.0
30,services,single,secondary,773,yes,yes,no,1,Mature_Investors,15.46,30.0,50,-100.0
31,admin.,married,secondary,941,yes,no,no,1,Mature_Investors,18.82,0.0,200,-100.0
35,unemployed,single,secondary,2116,yes,no,no,1,Mature_Investors,42.32,0.0,100,-100.0
39,services,married,secondary,-971,yes,yes,no,1,Mature_Investors,-19.42,60.0,100,-100.0
57,management,married,tertiary,5,yes,no,no,1,Mature_Investors,0.1,0.0,50,-100.0
33,self-employed,divorced,tertiary,454,no,yes,no,1,Mature_Investors,9.08,30.0,50,-100.0
35,management,married,secondary,53,yes,no,no,1,Mature_Investors,1.06,0.0,50,-100.0
53,management,married,tertiary,2578,no,no,no,1,Mature_Investors,51.56,0.0,200,-100.0
50,entrepreneur,married,secondary,854,no,no,no,1,Mature_Investors,17.080000000000002,0.0,50,-100.0
46,unemployed,married,secondary,16397,no,no,no,3,Premium_Clients,327.94,0.0,50,-100.0
35,management,single,tertiary,687,yes,no,no,1,Mature_Investors,13.74,0.0,100,-100.0
56,retired,married,secondary,1894,yes,no,no,1,Mature_Investors,37.88,0.0,50,-100.0
54,admin.,divorced,secondary,0,yes,yes,no,1,Mature_Investors,0.0,30.0,50,-100.0
56,services,married,secondary,1150,no,yes,no,1,Mature_Investors,23.0,30.0,50,-100.0
43,management,married,tertiary,136,no,no,no,1,Mature_Investors,2.72,0.0,100,-100.0
40,technician,married,secondary,7313,yes,no,no,1,Mature_Investors,146.26,0.0,100,-100.0
38,management,married,tertiary,-239,yes,no,no,1,Mature_Investors,-4.78,30.0,100,-100.0
43,management,married,tertiary,182,no,no,no,1,Mature_Investors,3.64,0.0,50,-100.0
46,technician,married,secondary,1590,yes,no,no,1,Mature_Investors,31.8,0.0,100,-100.0
29,blue-collar,married,secondary,-565,yes,no,no,1,Mature_Investors,-11.3,30.0,150,-100.0
33,technician,single,secondary,930,yes,no,no,1,Mature_Investors,18.6,0.0,250,-100.0
49,technician,married,secondary,1091,no,no,no,1,Mature_Investors,21.82,0.0,100,-100.0
53,blue-collar,divorced,secondary,640,yes,no,no,1,Mature_Investors,12.8,0.0,100,-100.0
54,retired,single,primary,767,no,no,no,1,Mature_Investors,15.34,0.0,100,-100.0
33,technician,married,secondary,480,yes,no,no,1,Mature_Investors,9.6,0.0,50,-100.0
39,management,married,tertiary,1363,no,no,no,1,Mature_Investors,27.26,0.0,150,-100.0
38,admin.,single,unknown,446,yes,no,no,1,Mature_Investors,8.92,0.0,50,-100.0
49,admin.,married,secondary,167,no,yes,no,1,Mature_Investors,3.34,30.0,50,-100.0
33,technician,married,secondary,0,no,no,no,1,Mature_Investors,0.0,0.0,150,-100.0
59,admin.,married,secondary,4196,no,no,no,1,Mature_Investors,83.92,0.0,100,-100.0
35,admin.,married,secondary,725,yes,no,no,1,Mature_Investors,14.5,0.0,350,-100.0
40,technician,married,secondary,1716,yes,no,no,2,Budget_Conscious,34.32,0.0,400,-100.0
31,services,single,secondary,-45,no,no,no,1,Mature_Investors,-0.9,30.0,100,-100.0
35,technician,married,secondary,410,yes,no,no,1,Mature_Investors,8.2,0.0,100,-100.0
42,blue-collar,married,primary,-97,yes,no,no,1,Mature_Investors,-1.94,30.0,200,-100.0
55,self-employed,married,secondary,12159,yes,no,no,3,Premium_Clients,243.18,0.0,100,-100.0
33,blue-collar,married,secondary,395,yes,no,no,1,Mature_Investors,7.9,0.0,50,-100.0
31,technician,single,tertiary,969,no,no,no,1,Mature_Investors,19.38,0.0,50,-100.0
30,technician,single,secondary,86,no,no,no,1,Mature_Investors,1.72,0.0,50,-100.0
30,blue-collar,single,primary,395,no,no,no,1,Mature_Investors,7.9,0.0,50,-100.0
37,blue-collar,married,secondary,0,yes,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
30,technician,single,tertiary,0,no,no,no,1,Mature_Investors,0.0,0.0,100,-100.0
47,admin.,married,secondary,829,yes,yes,no,1,Mature_Investors,16.580000000000002,30.0,50,-100.0
41,technician,married,tertiary,-15,yes,no,no,1,Mature_Investors,-0.3,30.0,50,-100.0
44,technician,married,secondary,135,yes,no,no,1,Mature_Investors,2.7,0.0,150,-100.0
59,management,married,tertiary,1585,no,no,no,1,Mature_Investors,31.7,0.0,250,-100.0
29,technician,married,secondary,-910,yes,no,no,1,Mature_Investors,-18.2,30.0,50,-100.0
51,services,married,primary,8806,yes,no,no,3,Premium_Clients,176.12,0.0,50,-100.0
32,blue-collar,married,secondary,43,yes,no,no,1,Mature_Investors,0.86,0.0,100,-100.0
36,blue-collar,married,secondary,136,yes,no,no,1,Mature_Investors,2.72,0.0,100,-100.0
30,management,married,tertiary,1195,no,no,no,1,Mature_Investors,23.900000000000002,0.0,100,-100.0
34,housemaid,married,tertiary,11219,no,no,no,1,Mature_Investors,224.38,0.0,50,-100.0
42,blue-collar,married,primary,2003,yes,no,no,1,Mature_Investors,40.06,0.0,150,-100.0
37,technician,married,secondary,494,yes,no,no,1,Mature_Investors,9.88,0.0,100,-100.0
42,blue-collar,single,secondary,419,no,no,no,1,Mature_Investors,8.38,0.0,150,-100.0
31,services,married,unknown,-82,yes,no,no,2,Budget_Conscious,-1.6400000000000001,30.0,1550,-100.0
34,admin.,single,tertiary,64,yes,no,no,1,Mature_Investors,1.28,0.0,100,-100.0
32,self-employed,married,tertiary,14522,no,no,no,1,Mature_Investors,290.44,0.0,350,-100.0
46,technician,divorced,secondary,3455,yes,no,no,1,Mature_Investors,69.10000000000001,0.0,100,-100.0
32,blue-collar,married,primary,1076,yes,no,no,1,Mature_Investors,21.52,0.0,50,-100.0
37,admin.,single,secondary,-261,no,yes,no,1,Mature_Investors,-5.22,60.0,50,-100.0
39,management,married,tertiary,309,no,no,no,2,Budget_Conscious,6.18,0.0,700,-100.0
37,management,single,secondary,655,no,yes,no,1,Mature_Investors,13.1,30.0,300,-100.0
32,self-employed,married,tertiary,102,no,no,no,1,Mature_Investors,2.04,0.0,250,-100.0
41,blue-collar,married,secondary,213,yes,no,no,1,Mature_Investors,4.26,0.0,100,-100.0
50,self-employed,married,tertiary,202,yes,no,no,1,Mature_Investors,4.04,0.0,50,-100.0
57,management,married,unknown,0,no,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
37,admin.,single,secondary,22,yes,no,no,1,Mature_Investors,0.44,0.0,100,-100.0
56,entrepreneur,divorced,secondary,179,no,no,no,1,Mature_Investors,3.58,0.0,100,-100.0
37,unemployed,married,secondary,4769,no,no,no,1,Mature_Investors,95.38,0.0,50,-100.0
32,blue-collar,married,primary,-6,yes,no,no,1,Mature_Investors,-0.12,30.0,100,-100.0
30,management,single,tertiary,19358,no,no,no,3,Premium_Clients,387.16,0.0,100,-100.0
27,blue-collar,single,secondary,5563,yes,no,no,1,Mature_Investors,111.26,0.0,100,-100.0
36,management,married,tertiary,6641,no,no,no,1,Mature_Investors,132.82,0.0,200,-100.0
34,management,single,tertiary,747,no,no,no,1,Mature_Investors,14.94,0.0,100,-100.0
53,services,married,primary,49,no,no,no,1,Mature_Investors,0.98,0.0,50,-100.0
58,management,married,tertiary,287,yes,no,no,2,Budget_Conscious,5.74,0.0,400,-100.0
31,admin.,single,secondary,437,yes,yes,no,2,Budget_Conscious,8.74,30.0,700,-100.0
38,services,married,secondary,1313,no,no,no,1,Mature_Investors,26.26,0.0,100,-100.0
32,management,single,tertiary,597,no,yes,no,1,Mature_Investors,11.94,30.0,50,-100.0
31,services,married,secondary,418,yes,yes,no,1,Mature_Investors,8.36,30.0,50,-100.0
59,admin.,divorced,secondary,-41,yes,yes,no,1,Mature_Investors,-0.8200000000000001,60.0,50,-100.0
41,blue-collar,married,primary,449,yes,no,no,1,Mature_Investors,8.98,0.0,300,-100.0
33,technician,married,secondary,3572,yes,no,no,1,Mature_Investors,71.44,0.0,100,-100.0
52,management,married,tertiary,2428,yes,no,no,1,Mature_Investors,48.56,0.0,50,-100.0
36,entrepreneur,married,primary,177,yes,no,no,1,Mature_Investors,3.54,0.0,250,-100.0
37,management,married,secondary,80,no,no,no,1,Mature_Investors,1.6,0.0,150,-100.0
39,services,single,secondary,1048,yes,no,no,1,Mature_Investors,20.96,0.0,50,-100.0
36,management,married,tertiary,3874,no,no,no,1,Mature_Investors,77.48,0.0,300,-100.0
